baseyear,changeyear,stfp,cntyfp,tractfp,geoid,changenopolls,nopollsadded,nopollsremoved,pctblack,pctwhite,pcthispanic,baseyearpopulationdensity,lastgeyearpollinglocstotal,baseyearpollinglocstotal
2022,2020 - 2022,13,13033,13033950500,13033950500,0,0,0,0.503,0.463,,41,2,2
2018,2016 - 2018,13,13033,13033950700,13033950700,0,0,0,0.519,0.453,,16,3,3
2020,2018 - 2020,13,13033,13033950700,13033950700,0,0,0,0.507,0.471,,18,3,3
2022,2020 - 2022,13,13033,13033950700,13033950700,0,0,0,0.426,0.543,,18,3,3
2018,2016 - 2018,13,13033,13033950900,13033950900,0,0,0,0.356,0.596,,9,3,3
2020,2018 - 2020,13,13033,13033950900,13033950900,0,0,0,0.44,0.483,,8,3,3
2022,2020 - 2022,13,13033,13033950900,13033950900,0,0,0,0.45,0.459,,9,3,3
2018,2016 - 2018,13,13035,13035150100,13035150100,2,2,0,0.088,0.894,,95,1,3
2022,2020 - 2022,13,13035,13035150102,13035150102,2,2,0,0.251,0.691,,70,1,3
2018,2016 - 2018,13,13035,13035150200,13035150200,2,1,1,0.448,0.532,,208,1,1
2022,2020 - 2022,13,13035,13035150201,13035150201,0,0,0,0.448,0.491,,226,1,1
2022,2020 - 2022,13,13035,13035150202,13035150202,1,1,0,0.351,0.608,,152,0,1
2018,2016 - 2018,13,13035,13035150300,13035150300,2,2,0,0.341,0.62,,128,0,2
2020,2018 - 2020,13,13035,13035150300,13035150300,2,0,2,0.331,0.616,,141,2,0
2022,2020 - 2022,13,13035,13035150300,13035150300,2,2,0,0.324,0.615,,143,0,2
2018,2016 - 2018,13,13037,13037950100,13037950100,2,1,1,0.534,0.402,,18,2,2
2020,2018 - 2020,13,13037,13037950100,13037950100,2,1,1,0.559,0.386,,17,2,2
2022,2020 - 2022,13,13037,13037950100,13037950100,3,2,1,0.585,0.362,,16,2,3
2018,2016 - 2018,13,13037,13037950200,13037950200,0,0,0,0.692,0.271,,32,1,1
2020,2018 - 2020,13,13037,13037950200,13037950200,0,0,0,0.647,0.29,,33,1,1
2022,2020 - 2022,13,13037,13037950200,13037950200,0,0,0,0.652,0.308,,28,1,1
2018,2016 - 2018,13,13039,13039010100,13039010100,1,0,1,0.204,0.759,,10,2,1
2020,2018 - 2020,13,13039,13039010100,13039010100,0,0,0,0.18,0.749,,11,1,1
2022,2020 - 2022,13,13039,13039010100,13039010100,1,1,0,0.203,0.702,,11,1,2
2018,2016 - 2018,13,13039,13039010200,13039010200,2,1,1,0.228,0.732,,39,2,2
2022,2020 - 2022,13,13039,13039010201,13039010201,0,0,0,0.426,0.543,,60,1,1
2022,2020 - 2022,13,13039,13039010202,13039010202,2,1,1,0.082,0.901,,27,1,1
2018,2016 - 2018,13,13039,13039010301,13039010301,1,1,0,0.232,0.702,,285,1,2
2018,2016 - 2018,13,13039,13039010302,13039010302,2,1,1,0.332,0.612,,50,2,2
2020,2018 - 2020,13,13039,13039010302,13039010302,0,0,0,0.343,0.576,,56,2,2
2022,2020 - 2022,13,13039,13039010302,13039010302,2,1,1,0.326,0.633,,53,2,2
2022,2020 - 2022,13,13039,13039010303,13039010303,0,0,0,0.273,0.609,,1174,1,1
2022,2020 - 2022,13,13039,13039010305,13039010305,1,0,1,0.107,0.805,,149,1,0
2018,2016 - 2018,13,13039,13039010401,13039010401,2,1,1,0.179,0.675,,1081,2,2
2018,2016 - 2018,13,13039,13039010402,13039010402,1,1,0,0.054,0.896,,373,0,1
2022,2020 - 2022,13,13039,13039010404,13039010404,1,1,0,0.288,0.457,,831,1,2
2022,2020 - 2022,13,13039,13039010405,13039010405,2,1,1,0.124,0.765,,1382,1,1
2022,2020 - 2022,13,13039,13039010407,13039010407,1,0,1,0.081,0.889,,821,1,0
2018,2016 - 2018,13,13039,13039010601,13039010601,5,2,3,0.211,0.694,,717,3,2
2022,2020 - 2022,13,13039,13039010603,13039010603,3,2,1,0.125,0.797,,596,1,2
2022,2020 - 2022,13,13039,13039010604,13039010604,2,1,1,0.298,0.524,,856,1,1
2018,2016 - 2018,13,13043,13043950200,13043950200,0,0,0,0.174,0.768,,38,1,1
2020,2018 - 2020,13,13043,13043950200,13043950200,0,0,0,0.241,0.719,,40,1,1
2022,2020 - 2022,13,13043,13043950200,13043950200,0,0,0,0.155,0.811,,34,1,1
2018,2016 - 2018,13,13045,13045910101,13045910101,2,1,1,0.367,0.54,,932,1,1
2020,2018 - 2020,13,13045,13045910101,13045910101,2,1,1,0.473,0.423,,930,1,1
2022,2020 - 2022,13,13045,13045910101,13045910101,0,0,0,0.513,0.392,,964,1,1
2018,2016 - 2018,13,13045,13045910104,13045910104,0,0,0,0.228,0.706,,595,1,1
2022,2020 - 2022,13,13045,13045910106,13045910106,0,0,0,0.212,0.661,,574,1,1
2018,2016 - 2018,13,13045,13045910200,13045910200,0,0,0,0.163,0.827,,281,2,2
2022,2020 - 2022,13,13045,13045910202,13045910202,0,0,0,0.281,0.674,,658,1,1
2022,2020 - 2022,13,13045,13045910203,13045910203,0,0,0,0.114,0.847,,193,1,1
2018,2016 - 2018,13,13045,13045910300,13045910300,0,0,0,0.117,0.822,,118,2,2
2022,2020 - 2022,13,13045,13045910301,13045910301,0,0,0,0.106,0.78,,155,1,1
2022,2020 - 2022,13,13045,13045910302,13045910302,2,1,1,0.085,0.834,,111,1,1
2018,2016 - 2018,13,13045,13045910400,13045910400,0,0,0,0.066,0.922,,76,2,2
2020,2018 - 2020,13,13045,13045910400,13045910400,0,0,0,0.055,0.934,,81,2,2
2022,2020 - 2022,13,13045,13045910400,13045910400,1,0,1,0.056,0.927,,83,2,1
2018,2016 - 2018,13,13045,13045910501,13045910501,1,1,0,0.431,0.513,,751,1,2
2018,2016 - 2018,13,13045,13045910502,13045910502,0,0,0,0.446,0.46,,2059,1,1
2020,2018 - 2020,13,13045,13045910502,13045910502,0,0,0,0.365,0.557,,1938,1,1
2022,2020 - 2022,13,13045,13045910502,13045910502,0,0,0,0.439,0.434,,1957,1,1
2022,2020 - 2022,13,13045,13045910503,13045910503,1,0,1,0.451,0.525,,565,1,0
2022,2020 - 2022,13,13045,13045910504,13045910504,0,0,0,0.529,0.435,,952,1,1
2018,2016 - 2018,13,13045,13045910600,13045910600,4,2,2,0.159,0.663,,487,2,2
2020,2018 - 2020,13,13045,13045910600,13045910600,1,0,1,0.21,0.594,,502,2,1
2022,2020 - 2022,13,13045,13045910600,13045910600,2,2,0,0.22,0.545,,468,1,3
2018,2016 - 2018,13,13045,13045910702,13045910702,0,0,0,0.127,0.86,,356,2,2
2018,2016 - 2018,13,13045,13045910703,13045910703,2,1,1,0.233,0.726,,636,2,2
2022,2020 - 2022,13,13045,13045910706,13045910706,0,0,0,0.064,0.887,,1346,1,1
2022,2020 - 2022,13,13045,13045910707,13045910707,0,0,0,0.023,0.911,,245,1,1
2022,2020 - 2022,13,13045,13045910708,13045910708,0,0,0,0.32,0.636,,1444,1,1
2022,2020 - 2022,13,13045,13045910709,13045910709,0,0,0,0.184,0.645,,352,1,1
2018,2016 - 2018,13,13045,13045910800,13045910800,0,0,0,0.029,0.964,,63,1,1
2020,2018 - 2020,13,13045,13045910800,13045910800,0,0,0,0.043,0.871,,65,1,1
2022,2020 - 2022,13,13045,13045910800,13045910800,0,0,0,0.075,0.816,,60,1,1
2018,2016 - 2018,13,13045,13045910900,13045910900,3,2,1,0.033,0.942,,83,1,2
2020,2018 - 2020,13,13045,13045910900,13045910900,3,1,2,0.077,0.896,,89,2,1
2022,2020 - 2022,13,13045,13045910900,13045910900,0,0,0,0.074,0.909,,81,1,1
2018,2016 - 2018,13,13045,13045911000,13045911000,2,1,1,0.09,0.865,,337,2,2
2022,2020 - 2022,13,13045,13045911001,13045911001,0,0,0,0.136,0.804,,343,1,1
2022,2020 - 2022,13,13045,13045911002,13045911002,0,0,0,0.332,0.561,,361,1,1
2018,2016 - 2018,13,13045,13045911100,13045911100,0,0,0,0.139,0.765,,358,3,3
2022,2020 - 2022,13,13045,13045911101,13045911101,0,0,0,0.13,0.762,,1043,1,1
2022,2020 - 2022,13,13045,13045911102,13045911102,0,0,0,0.089,0.849,,202,2,2
2018,2016 - 2018,13,13045,13045911200,13045911200,0,0,0,0.15,0.788,,85,2,2
2022,2020 - 2022,13,13045,13045911201,13045911201,0,0,0,0.197,0.749,,146,1,1
2022,2020 - 2022,13,13045,13045911202,13045911202,0,0,0,0.072,0.898,,65,1,1
2018,2016 - 2018,13,13047,13047030100,13047030100,0,0,0,0.02,0.939,,125,2,2
2020,2018 - 2020,13,13047,13047030100,13047030100,0,0,0,0.02,0.909,,115,2,2
2022,2020 - 2022,13,13047,13047030100,13047030100,0,0,0,0.012,0.875,,119,2,2
2018,2016 - 2018,13,13047,13047030201,13047030201,0,0,0,0.054,0.887,,976,1,1
2020,2018 - 2020,13,13047,13047030201,13047030201,0,0,0,0.058,0.921,,1046,1,1
2022,2020 - 2022,13,13047,13047030201,13047030201,0,0,0,0.036,0.942,,1008,1,1
2018,2016 - 2018,13,13047,13047030301,13047030301,0,0,0,0.01,0.964,,1070,1,1
2018,2016 - 2018,13,13047,13047030304,13047030304,0,0,0,0.019,0.973,,175,1,1
2020,2018 - 2020,13,13047,13047030304,13047030304,0,0,0,0.005,0.986,,191,1,1
2022,2020 - 2022,13,13047,13047030304,13047030304,0,0,0,0.016,0.972,,200,1,1
2022,2020 - 2022,13,13047,13047030305,13047030305,0,0,0,0,0.987,,704,1,1
2018,2016 - 2018,13,13047,13047030401,13047030401,0,0,0,0.007,0.938,,314,2,2
2018,2016 - 2018,13,13047,13047030402,13047030402,0,0,0,0.016,0.922,,762,1,1
2020,2018 - 2020,13,13047,13047030402,13047030402,0,0,0,0.02,0.915,,773,1,1
2022,2020 - 2022,13,13047,13047030402,13047030402,0,0,0,0.036,0.931,,701,1,1
2022,2020 - 2022,13,13047,13047030403,13047030403,0,0,0,0.001,0.974,,275,2,2
2018,2016 - 2018,13,13047,13047030500,13047030500,0,0,0,0.032,0.849,,1722,1,1
2022,2020 - 2022,13,13047,13047030502,13047030502,0,0,0,0,0.949,,1365,1,1
2018,2016 - 2018,13,13047,13047030600,13047030600,0,0,0,0.011,0.916,,2074,1,1
2020,2018 - 2020,13,13047,13047030600,13047030600,0,0,0,0.02,0.904,,2315,1,1
2022,2020 - 2022,13,13047,13047030600,13047030600,0,0,0,0.016,0.858,,2205,1,1
2018,2016 - 2018,13,13047,13047030700,13047030700,0,0,0,0.038,0.92,,663,1,1
2022,2020 - 2022,13,13047,13047030701,13047030701,0,0,0,0.065,0.87,,348,1,1
2018,2016 - 2018,13,13049,13049010100,13049010100,0,0,0,0.331,0.584,,21,6,6
2022,2020 - 2022,13,13049,13049010101,13049010101,0,0,0,0.275,0.613,,10,3,3
2022,2020 - 2022,13,13049,13049010102,13049010102,5,2,3,0.446,0.494,,297,3,2
2018,2016 - 2018,13,13049,13049010200,13049010200,0,0,0,0.027,0.938,,10,2,2
2020,2018 - 2020,13,13049,13049010200,13049010200,0,0,0,0.039,0.903,,11,2,2
2022,2020 - 2022,13,13049,13049010200,13049010200,0,0,0,0.064,0.866,,11,2,2
2018,2016 - 2018,13,13051,13051000300,13051000300,0,0,0,0.095,0.823,,3453,2,2
2018,2016 - 2018,13,13051,13051000601,13051000601,0,0,0,0.771,0.176,,3675,2,2
2020,2018 - 2020,13,13051,13051000601,13051000601,0,0,0,0.655,0.26,,3924,2,2
2022,2020 - 2022,13,13051,13051000601,13051000601,0,0,0,0.647,0.268,,3456,2,2
2018,2016 - 2018,13,13051,13051000900,13051000900,2,1,1,0.167,0.774,,10347,1,1
2018,2016 - 2018,13,13051,13051001100,13051001100,0,0,0,0.571,0.336,,3026,1,1
2020,2018 - 2020,13,13051,13051001100,13051001100,0,0,0,0.464,0.405,,2765,1,1
2022,2020 - 2022,13,13051,13051001100,13051001100,0,0,0,0.39,0.469,,2778,1,1
2018,2016 - 2018,13,13051,13051001200,13051001200,0,0,0,0.987,0.011,,3665,1,1
2020,2018 - 2020,13,13051,13051001200,13051001200,0,0,0,0.976,0.021,,4361,1,1
2022,2020 - 2022,13,13051,13051001200,13051001200,0,0,0,0.974,0.023,,4483,1,1
2018,2016 - 2018,13,13051,13051002100,13051002100,0,0,0,0.806,0.186,,7600,2,2
2020,2018 - 2020,13,13051,13051002100,13051002100,0,0,0,0.744,0.24,,8487,2,2
2022,2020 - 2022,13,13051,13051002100,13051002100,0,0,0,0.715,0.266,,7804,2,2
2018,2016 - 2018,13,13051,13051002200,13051002200,0,0,0,0.77,0.21,,5071,1,1
2020,2018 - 2020,13,13051,13051002200,13051002200,0,0,0,0.741,0.241,,5135,1,1
2022,2020 - 2022,13,13051,13051002200,13051002200,0,0,0,0.73,0.26,,5204,1,1
2018,2016 - 2018,13,13051,13051002300,13051002300,0,0,0,0.914,0.054,,7248,1,1
2020,2018 - 2020,13,13051,13051002300,13051002300,0,0,0,0.898,0.066,,7098,1,1
2022,2020 - 2022,13,13051,13051002300,13051002300,2,1,1,0.895,0.089,,7442,1,1
2018,2016 - 2018,13,13051,13051002600,13051002600,0,0,0,0.593,0.377,,9766,1,1
2020,2018 - 2020,13,13051,13051002600,13051002600,0,0,0,0.563,0.391,,9631,1,1
2022,2020 - 2022,13,13051,13051002600,13051002600,0,0,0,0.515,0.384,,9874,1,1
2018,2016 - 2018,13,13051,13051002800,13051002800,0,0,0,0.742,0.198,,5305,2,2
2020,2018 - 2020,13,13051,13051002800,13051002800,0,0,0,0.803,0.15,,6735,2,2
2022,2020 - 2022,13,13051,13051002800,13051002800,0,0,0,0.809,0.153,,6735,2,2
2018,2016 - 2018,13,13051,13051003000,13051003000,0,0,0,0.047,0.88,,3948,1,1
2020,2018 - 2020,13,13051,13051003000,13051003000,0,0,0,0.018,0.881,,3698,1,1
2022,2020 - 2022,13,13051,13051003000,13051003000,1,1,0,0.016,0.916,,3963,1,2
2018,2016 - 2018,13,13051,13051003301,13051003301,0,0,0,0.937,0,,3397,1,1
2020,2018 - 2020,13,13051,13051003301,13051003301,0,0,0,0.887,0.061,,3593,1,1
2022,2020 - 2022,13,13051,13051003301,13051003301,0,0,0,0.881,0.111,,3158,1,1
2018,2016 - 2018,13,13051,13051003302,13051003302,0,0,0,0.985,0.004,,2985,1,1
2020,2018 - 2020,13,13051,13051003302,13051003302,0,0,0,0.972,0.012,,3368,1,1
2022,2020 - 2022,13,13051,13051003302,13051003302,0,0,0,0.989,0.01,,3350,1,1
2018,2016 - 2018,13,13051,13051003400,13051003400,0,0,0,0.463,0.492,,3475,2,2
2020,2018 - 2020,13,13051,13051003400,13051003400,0,0,0,0.438,0.476,,3345,2,2
2022,2020 - 2022,13,13051,13051003400,13051003400,0,0,0,0.398,0.476,,3561,2,2
2018,2016 - 2018,13,13051,13051003501,13051003501,0,0,0,0.713,0.224,,3226,2,2
2020,2018 - 2020,13,13051,13051003501,13051003501,0,0,0,0.659,0.298,,3094,2,2
2022,2020 - 2022,13,13051,13051003501,13051003501,1,0,1,0.6,0.306,,3117,2,1
2018,2016 - 2018,13,13051,13051003502,13051003502,0,0,0,0.544,0.404,,3300,1,1
2020,2018 - 2020,13,13051,13051003502,13051003502,0,0,0,0.645,0.323,,3079,1,1
2022,2020 - 2022,13,13051,13051003502,13051003502,0,0,0,0.696,0.265,,3366,1,1
2018,2016 - 2018,13,13051,13051003601,13051003601,0,0,0,0.777,0.136,,2961,3,3
2020,2018 - 2020,13,13051,13051003601,13051003601,0,0,0,0.737,0.206,,3070,3,3
2022,2020 - 2022,13,13051,13051003601,13051003601,0,0,0,0.736,0.217,,3130,3,3
2018,2016 - 2018,13,13051,13051003602,13051003602,0,0,0,0.736,0.247,,4577,1,1
2020,2018 - 2020,13,13051,13051003602,13051003602,0,0,0,0.695,0.251,,4627,1,1
2022,2020 - 2022,13,13051,13051003602,13051003602,0,0,0,0.682,0.259,,4917,1,1
2018,2016 - 2018,13,13051,13051003800,13051003800,0,0,0,0.847,0.11,,3962,2,2
2020,2018 - 2020,13,13051,13051003800,13051003800,0,0,0,0.897,0.07,,4307,2,2
2022,2020 - 2022,13,13051,13051003800,13051003800,0,0,0,0.864,0.084,,4032,2,2
2018,2016 - 2018,13,13051,13051003900,13051003900,0,0,0,0.616,0.379,,2547,3,3
2020,2018 - 2020,13,13051,13051003900,13051003900,0,0,0,0.666,0.293,,2637,3,3
2022,2020 - 2022,13,13051,13051003900,13051003900,0,0,0,0.644,0.31,,2708,3,3
2018,2016 - 2018,13,13051,13051004001,13051004001,0,0,0,0.25,0.652,,2146,2,2
2020,2018 - 2020,13,13051,13051004001,13051004001,0,0,0,0.287,0.592,,2032,2,2
2022,2020 - 2022,13,13051,13051004001,13051004001,0,0,0,0.199,0.661,,2127,2,2
2018,2016 - 2018,13,13051,13051004002,13051004002,0,0,0,0.302,0.611,,1312,1,1
2020,2018 - 2020,13,13051,13051004002,13051004002,0,0,0,0.39,0.561,,1267,1,1
2022,2020 - 2022,13,13051,13051004002,13051004002,1,1,0,0.478,0.463,,1228,1,2
2018,2016 - 2018,13,13051,13051004100,13051004100,0,0,0,0.206,0.698,,2281,2,2
2020,2018 - 2020,13,13051,13051004100,13051004100,0,0,0,0.222,0.561,,2357,2,2
2022,2020 - 2022,13,13051,13051004100,13051004100,0,0,0,0.169,0.638,,2221,2,2
2018,2016 - 2018,13,13051,13051004207,13051004207,0,0,0,0.585,0.376,,4699,1,1
2020,2018 - 2020,13,13051,13051004207,13051004207,0,0,0,0.544,0.347,,4137,1,1
2022,2020 - 2022,13,13051,13051004207,13051004207,0,0,0,0.542,0.35,,4051,1,1
2018,2016 - 2018,13,13051,13051004208,13051004208,0,0,0,0.467,0.385,,4207,2,2
2020,2018 - 2020,13,13051,13051004208,13051004208,0,0,0,0.467,0.423,,3893,2,2
2022,2020 - 2022,13,13051,13051004208,13051004208,2,1,1,0.479,0.417,,3750,2,2
2018,2016 - 2018,13,13051,13051004209,13051004209,0,0,0,0.49,0.446,,2159,1,1
2020,2018 - 2020,13,13051,13051004209,13051004209,0,0,0,0.423,0.476,,2313,1,1
2022,2020 - 2022,13,13051,13051004209,13051004209,0,0,0,0.3,0.593,,2257,1,1
2018,2016 - 2018,13,13051,13051004210,13051004210,0,0,0,0.637,0.262,,4319,2,2
2020,2018 - 2020,13,13051,13051004210,13051004210,0,0,0,0.618,0.274,,4334,2,2
2022,2020 - 2022,13,13051,13051004210,13051004210,1,0,1,0.614,0.275,,4390,2,1
2018,2016 - 2018,13,13051,13051004211,13051004211,0,0,0,0.413,0.484,,3740,2,2
2020,2018 - 2020,13,13051,13051004211,13051004211,0,0,0,0.418,0.488,,3430,2,2
2022,2020 - 2022,13,13051,13051004211,13051004211,0,0,0,0.419,0.495,,3767,2,2
2018,2016 - 2018,13,13051,13051004212,13051004212,0,0,0,0.303,0.6,,2407,1,1
2020,2018 - 2020,13,13051,13051004212,13051004212,0,0,0,0.299,0.595,,2549,1,1
2022,2020 - 2022,13,13051,13051004212,13051004212,0,0,0,0.283,0.602,,2423,1,1
2018,2016 - 2018,13,13051,13051004500,13051004500,0,0,0,0.943,0.041,,1851,2,2
2020,2018 - 2020,13,13051,13051004500,13051004500,0,0,0,0.939,0.03,,1834,2,2
2022,2020 - 2022,13,13051,13051004500,13051004500,0,0,0,0.894,0.059,,1725,2,2
2018,2016 - 2018,13,13051,13051010102,13051010102,0,0,0,0.481,0.46,,1340,1,1
2020,2018 - 2020,13,13051,13051010102,13051010102,0,0,0,0.495,0.462,,1411,1,1
2022,2020 - 2022,13,13051,13051010102,13051010102,2,1,1,0.428,0.508,,1286,1,1
2018,2016 - 2018,13,13051,13051010501,13051010501,2,1,1,0.241,0.526,,481,3,3
2018,2016 - 2018,13,13051,13051010502,13051010502,0,0,0,0.792,0.194,,693,1,1
2020,2018 - 2020,13,13051,13051010502,13051010502,0,0,0,0.841,0.14,,821,1,1
2022,2020 - 2022,13,13051,13051010502,13051010502,0,0,0,0.85,0.127,,788,1,1
2022,2020 - 2022,13,13051,13051010503,13051010503,1,1,0,0.104,0.858,,299,2,3
2022,2020 - 2022,13,13051,13051010504,13051010504,2,1,1,0.247,0.475,,602,1,1
2018,2016 - 2018,13,13051,13051010601,13051010601,2,1,1,0.496,0.443,,1709,2,2
2020,2018 - 2020,13,13051,13051010601,13051010601,0,0,0,0.581,0.377,,1822,2,2
2022,2020 - 2022,13,13051,13051010601,13051010601,4,2,2,0.666,0.305,,1985,2,2
2018,2016 - 2018,13,13051,13051010603,13051010603,0,0,0,0.586,0.364,,460,1,1
2020,2018 - 2020,13,13051,13051010603,13051010603,0,0,0,0.58,0.318,,521,1,1
2022,2020 - 2022,13,13051,13051010603,13051010603,0,0,0,0.476,0.359,,607,1,1
2018,2016 - 2018,13,13051,13051010700,13051010700,3,1,2,0.313,0.569,,466,4,3
2022,2020 - 2022,13,13051,13051010701,13051010701,2,2,0,0.255,0.72,,103,1,3
2022,2020 - 2022,13,13051,13051010702,13051010702,0,0,0,0.634,0.363,,603,1,1
2022,2020 - 2022,13,13051,13051010703,13051010703,0,0,0,0.451,0.413,,1927,1,1
2022,2020 - 2022,13,13051,13051010704,13051010704,0,0,0,0.304,0.557,,2516,1,1
2022,2020 - 2022,13,13051,13051010707,13051010707,1,1,0,0.404,0.472,,2307,0,1
2018,2016 - 2018,13,13051,13051010801,13051010801,0,0,0,0.112,0.862,,195,1,1
2020,2018 - 2020,13,13051,13051010801,13051010801,0,0,0,0.239,0.694,,247,1,1
2022,2020 - 2022,13,13051,13051010801,13051010801,0,0,0,0.223,0.705,,264,1,1
2018,2016 - 2018,13,13051,13051010803,13051010803,4,1,3,0.261,0.691,,577,5,3
2018,2016 - 2018,13,13051,13051010807,13051010807,0,0,0,0.395,0.497,,471,1,1
2020,2018 - 2020,13,13051,13051010807,13051010807,0,0,0,0.424,0.41,,538,1,1
2022,2020 - 2022,13,13051,13051010807,13051010807,0,0,0,0.431,0.442,,492,1,1
2018,2016 - 2018,13,13051,13051010808,13051010808,0,0,0,0.306,0.559,,675,2,2
2018,2016 - 2018,13,13051,13051010809,13051010809,0,0,0,0.326,0.551,,1344,2,2
2022,2020 - 2022,13,13051,13051010810,13051010810,2,1,1,0.494,0.449,,715,1,1
2022,2020 - 2022,13,13051,13051010811,13051010811,4,3,1,0.251,0.665,,466,2,4
2022,2020 - 2022,13,13051,13051010812,13051010812,1,0,1,0.257,0.581,,974,1,0
2022,2020 - 2022,13,13051,13051010813,13051010813,2,1,1,0.226,0.41,,1242,1,1
2022,2020 - 2022,13,13051,13051010814,13051010814,0,0,0,0.435,0.402,,803,1,1
2022,2020 - 2022,13,13051,13051010817,13051010817,1,0,1,0.376,0.414,,1287,1,0
2018,2016 - 2018,13,13051,13051010901,13051010901,2,1,1,0.473,0.444,,681,1,1
2020,2018 - 2020,13,13051,13051010901,13051010901,0,0,0,0.517,0.423,,666,1,1
2022,2020 - 2022,13,13051,13051010901,13051010901,3,2,1,0.515,0.379,,655,1,2
2018,2016 - 2018,13,13051,13051011003,13051011003,0,0,0,0.139,0.804,,795,1,1
2018,2016 - 2018,13,13051,13051011004,13051011004,0,0,0,0.005,0.97,,469,2,2
2020,2018 - 2020,13,13051,13051011004,13051011004,0,0,0,0.073,0.879,,465,2,2
2022,2020 - 2022,13,13051,13051011004,13051011004,0,0,0,0.063,0.879,,468,2,2
2018,2016 - 2018,13,13051,13051011006,13051011006,0,0,0,0.034,0.942,,343,4,4
2020,2018 - 2020,13,13051,13051011006,13051011006,0,0,0,0.023,0.939,,352,4,4
2022,2020 - 2022,13,13051,13051011006,13051011006,1,0,1,0.017,0.93,,344,4,3
2022,2020 - 2022,13,13051,13051011007,13051011007,0,0,0,0.056,0.796,,841,1,1
2018,2016 - 2018,13,13051,13051011103,13051011103,2,1,1,0.018,0.957,,230,2,2
2018,2016 - 2018,13,13051,13051011104,13051011104,0,0,0,0.025,0.835,,2251,2,2
2020,2018 - 2020,13,13051,13051011104,13051011104,0,0,0,0.029,0.861,,2129,2,2
2022,2020 - 2022,13,13051,13051011104,13051011104,0,0,0,0.027,0.906,,2138,2,2
2018,2016 - 2018,13,13051,13051011106,13051011106,0,0,0,0.035,0.868,,1192,2,2
2018,2016 - 2018,13,13051,13051011107,13051011107,0,0,0,0.013,0.935,,206,1,1
2020,2018 - 2020,13,13051,13051011107,13051011107,0,0,0,0.01,0.862,,211,1,1
2022,2020 - 2022,13,13051,13051011107,13051011107,0,0,0,0.017,0.834,,199,1,1
2018,2016 - 2018,13,13051,13051011108,13051011108,0,0,0,0.04,0.888,,439,1,1
2020,2018 - 2020,13,13051,13051011108,13051011108,0,0,0,0.042,0.878,,434,1,1
2022,2020 - 2022,13,13051,13051011108,13051011108,0,0,0,0.038,0.88,,434,1,1
2018,2016 - 2018,13,13051,13051011109,13051011109,0,0,0,0.021,0.913,,833,1,1
2022,2020 - 2022,13,13051,13051011110,13051011110,2,1,1,0.054,0.928,,109,1,1
2022,2020 - 2022,13,13051,13051011111,13051011111,2,1,1,0.003,0.987,,1765,1,1
2022,2020 - 2022,13,13051,13051011113,13051011113,0,0,0,0.015,0.933,,549,1,1
2022,2020 - 2022,13,13051,13051011114,13051011114,1,1,0,0.051,0.839,,1551,2,3
2022,2020 - 2022,13,13051,13051011200,13051011200,1,1,0,0.183,0.759,,6395,0,1
2018,2016 - 2018,13,13051,13051011300,13051011300,0,0,0,0.434,0.53,,9737,1,1
2020,2018 - 2020,13,13051,13051011300,13051011300,0,0,0,0.267,0.669,,8033,1,1
2022,2020 - 2022,13,13051,13051011300,13051011300,0,0,0,0.238,0.693,,8078,1,1
2018,2016 - 2018,13,13051,13051011400,13051011400,0,0,0,0.361,0.571,,6287,1,1
2020,2018 - 2020,13,13051,13051011400,13051011400,0,0,0,0.277,0.605,,5180,1,1
2022,2020 - 2022,13,13051,13051011400,13051011400,0,0,0,0.25,0.627,,5225,1,1
2018,2016 - 2018,13,13051,13051011500,13051011500,0,0,0,0.217,0.715,,42,1,1
2020,2018 - 2020,13,13051,13051011500,13051011500,0,0,0,0.152,0.838,,39,1,1
2022,2020 - 2022,13,13051,13051011500,13051011500,0,0,0,0.112,0.868,,42,1,1
2018,2016 - 2018,13,13051,13051011600,13051011600,0,0,0,0.954,0.019,,1910,1,1
2020,2018 - 2020,13,13051,13051011600,13051011600,0,0,0,0.952,0.009,,1823,1,1
2022,2020 - 2022,13,13051,13051011600,13051011600,2,1,1,0.888,0.027,,1664,1,1
2022,2020 - 2022,13,13051,13051011700,13051011700,2,0,2,0.383,0.462,,3252,2,0
2022,2020 - 2022,13,13051,13051011900,13051011900,2,1,1,0.136,0.829,,9769,1,1
2018,2016 - 2018,13,13053,13053020100,13053020100,0,0,0,0.364,0.598,,40,1,1
2020,2018 - 2020,13,13053,13053020100,13053020100,0,0,0,0.329,0.579,,41,1,1
2022,2020 - 2022,13,13053,13053020100,13053020100,1,1,0,0.264,0.624,,34,1,2
2018,2016 - 2018,13,13055,13055010100,13055010100,2,1,1,0.034,0.957,,20,3,3
2020,2018 - 2020,13,13055,13055010100,13055010100,0,0,0,0.03,0.956,,21,3,3
2022,2020 - 2022,13,13055,13055010100,13055010100,2,1,1,0.031,0.942,,23,3,3
2018,2016 - 2018,13,13055,13055010200,13055010200,0,0,0,0.012,0.93,,194,1,1
2022,2020 - 2022,13,13055,13055010201,13055010201,0,0,0,0.037,0.856,,198,1,1
2018,2016 - 2018,13,13055,13055010300,13055010300,4,3,1,0.028,0.938,,37,1,3
2020,2018 - 2020,13,13055,13055010300,13055010300,0,0,0,0.001,0.978,,38,3,3
2022,2020 - 2022,13,13055,13055010300,13055010300,4,1,3,0.001,0.989,,37,3,1
