pollid,pollname,x,y,stfp,cntyfp,tractfp
cc28cc3d-0a47-4700-98f0-d443d7627e1c,"Census Tract 9702, Columbia County, Wisconsin",-89.309,43.494,55,55021,55021970200
6d5acae4-21cb-4efb-88d4-74a36648c0b9,"Census Tract 108, Sheboygan County, Wisconsin",-87.752,43.685,55,55117,55117010800
f3c9690c-2811-4bf0-a0b7-7111f8948859,"Census Tract 109.04, Pickens County, South Carolina",-82.587,34.804,45,45077,45077010904
b7568bfa-58e6-4245-b68d-796dd6b23059,"Census Tract 306, Oconee County, Georgia",-83.425,33.772,13,13219,13219030600
4b9eb306-91ee-4ab7-ba35-7faee2b82787,"Census Tract 9602, Wilcox County, Georgia",-83.501,32.111,13,13315,13315960200
c157d417-1bed-49f6-9f2f-172cf6fd47e2,"Census Tract 405, Horry County, South Carolina",-78.748,33.797,45,45051,45051040500
587d8394-68a0-4474-96da-abb751ec7cc1,"Census Tract 16.01, Racine County, Wisconsin",-87.912,42.760,55,55101,55101001601
f1006cf3-6a19-4e16-a796-aee5c5fd6a77,"Census Tract 9701.01, Cherokee County, South Carolina",-81.808,35.122,45,45021,45021970101
8fa19391-ed5f-4537-9415-b43004a07fa2,"Census Tract 210.31, Lexington County, South Carolina",-81.230,33.981,45,45063,45063021031
56aad8cc-647c-4780-a4f9-585efc1ee6b9,"Census Tract 9711, Oneida County, Wisconsin",-89.718,45.585,55,55085,55085971100
56eef804-e88d-4c98-a33a-734f1098a3d9,"Census Tract 9504.01, Tishomingo County, Mississippi",-88.255,34.559,28,28141,28141950401
636b599d-3c0a-460f-9175-1221a188be75,"Census Tract 2012.02, Waukesha County, Wisconsin",-88.166,43.024,55,55133,55133201202
facd2495-26d8-4ea0-b1e8-a8c092a4dabc,"Census Tract 603, York County, South Carolina",-81.023,34.922,45,45091,45091060300
b4e5c433-8b31-48f6-9100-b60a716ad5be,"Census Tract 212.08, DeKalb County, Georgia",-84.304,33.912,13,13089,13089021208
19aa42ec-ef3a-4f54-954a-65980fff2f04,"Census Tract 11.01, Greenville County, South Carolina",-82.382,34.876,45,45045,45045001101
61ab3a16-924d-4255-8503-b412f30062ee,"Census Tract 801, Gilmer County, Georgia",-84.287,34.739,13,13123,13123080100
f726eae9-f5c5-4b06-8c49-9fa4a81f83b5,"Census Tract 302.08, Madison County, Mississippi",-90.038,32.511,28,28089,28089030208
7be364f7-7a7c-45b4-8ae0-dd2bd721a64d,"Census Tract 2002.01, Waukesha County, Wisconsin",-88.105,43.165,55,55133,55133200201
35cc9768-3f63-4b61-9dde-e5d991d34786,"Census Tract 9501, Oktibbeha County, Mississippi",-88.742,33.502,28,28105,28105950100
1cc0aa94-5031-458b-a830-5df864dc8939,"Census Tract 9620, Dodge County, Wisconsin",-88.707,43.204,55,55027,55027962000
af159716-01d3-470a-ba44-b19e705a6091,"Census Tract 1008, Door County, Wisconsin",-87.391,44.829,55,55029,55029100800
c3e2bfea-3ee9-470b-9f73-f011f71f2347,"Census Tract 9601, Baker County, Georgia",-84.473,31.346,13,13007,13007960100
ef5b9aeb-fbcc-49ae-8349-7dfaf3d332f6,"Census Tract 906.02, Cherokee County, Georgia",-84.491,34.235,13,13057,13057090602
28b0c088-4158-40b3-84c3-65ef2c51fc52,"Census Tract 9502, Copiah County, Mississippi",-90.222,31.924,28,28029,28029950200
698ed249-163f-46e9-985a-55f88a5bccc1,"Census Tract 9706, Price County, Wisconsin",-90.105,45.454,55,55099,55099970600
53f067e3-bee6-4355-a2a3-c8d9a3b343ff,"Census Tract 210.01, Spartanburg County, South Carolina",-81.927,34.941,45,45083,45083021001
3bb4079c-aed3-4692-8e75-37e81304ba6c,"Census Tract 506.01, Pickens County, Georgia",-84.373,34.382,13,13227,13227050601
380289e7-515d-4112-8af6-1da66bc3128a,"Census Tract 9606, Marinette County, Wisconsin",-87.950,45.377,55,55075,55075960600
c2acf677-33d0-4405-8631-fea0be15ac8f,"Census Tract 33, Charleston County, South Carolina",-80.001,32.885,45,45019,45019003300
a9191c7b-2b4b-4cd7-b1ed-05d4a163be67,"Census Tract 11, Rock County, Wisconsin",-89.036,42.656,55,55105,55105001100
0ae505f1-ce44-4485-819c-f772c8ba6ef8,"Census Tract 9501, Tate County, Mississippi",-89.687,34.642,28,28137,28137950100
b8803b30-0959-436a-926a-0273afb436cd,"Census Tract 9707, Williamsburg County, South Carolina",-79.984,33.578,45,45089,45089970700
3608f29e-5577-45e5-a22c-d94265af518b,"Census Tract 9701.02, Gordon County, Georgia",-84.711,34.566,13,13129,13129970102
1fa8fe0c-66f6-4486-8bae-7dc96ac3d384,"Census Tract 9704.01, Kershaw County, South Carolina",-80.732,34.274,45,45055,45055970401
f8f35eb5-648d-45d7-afc5-da7e7f4bfaea,"Census Tract 101.01, Hinds County, Mississippi",-90.109,32.399,28,28049,28049010101
3a7e1315-4776-4264-9b3a-d9c554e05aad,"Census Tract 9509, Monroe County, Wisconsin",-90.858,43.771,55,55081,55081950900
f5d4f7d6-42c7-4db0-961c-dd2c7e64c805,"Census Tract 119.02, Richland County, South Carolina",-80.842,33.946,45,45079,45079011902
eb1c49a7-fad2-497c-a1a3-190bc9d3589f,"Census Tract 9606, Portage County, Wisconsin",-89.423,44.496,55,55097,55097960600
45b8571c-ce85-481e-86c4-218a96af6a15,"Census Tract 1605, Spalding County, Georgia",-84.311,33.270,13,13255,13255160500
daeddb31-327c-4220-b944-74c0959190ba,"Census Tract 1404.05, Fayette County, Georgia",-84.444,33.402,13,13113,13113140405
2b3a2e22-5741-4d10-ae06-c9aaaf13f2e2,"Census Tract 304.03, Madison County, Mississippi",-90.127,32.632,28,28089,28089030403
12c8aa9b-d45d-4aa7-b167-d8765d503b94,"Census Tract 112.01, Hinds County, Mississippi",-90.502,32.101,28,28049,28049011201
0aea4601-bfda-4087-bc84-4828bbcce9c3,"Census Tract 9709, Greenwood County, South Carolina",-82.242,34.051,45,45047,45047970900
62db2c70-bfb5-4918-a3fb-a3408304b72a,"Census Tract 419.02, Fond du Lac County, Wisconsin",-88.357,43.692,55,55039,55039041902
dacf2ea6-7c67-481d-846a-68eb1cc57a96,"Census Tract 105.10, Fulton County, Georgia",-84.504,33.576,13,13121,13121010510
9379f4f6-5819-464f-a05d-10fdc314c184,"Census Tract 501.01, Monroe County, Georgia",-84.012,33.183,13,13207,13207050101
0c638ab3-6756-495a-9d13-f20dc6ef702c,"Census Tract 505, Fannin County, Georgia",-84.235,34.756,13,13111,13111050500
116463e5-c605-4da7-a0f0-86fc232cb228,"Census Tract 9505, Jones County, Mississippi",-89.122,31.702,28,28067,28067950500
fe0dcddf-e677-414e-8acb-1e844ce8a064,"Census Tract 9708.02, Greenwood County, South Carolina",-82.243,34.132,45,45047,45047970802
82b36eb1-468a-4b46-808b-d05a163ca759,"Census Tract 9503, Washburn County, Wisconsin",-91.555,45.657,55,55129,55129950300
e52ad246-bcb8-4af4-8efb-ecff0a8bf922,"Census Tract 505.45, Gwinnett County, Georgia",-83.979,33.957,13,13135,13135050545
ad010dcd-d3f2-4769-a2ea-9941d12d6e98,"Census Tract 9602, Brooks County, Georgia",-83.736,30.960,13,13027,13027960200
49e17aa2-620e-4b50-a30f-9d03456741b5,"Census Tract 1005, Waupaca County, Wisconsin",-89.180,44.386,55,55135,55135100500
9efb81d7-2842-4ef9-a10d-6d1a5bd05f52,"Census Tract 9501, Sunflower County, Mississippi",-90.635,33.821,28,28133,28133950100
c0b1b496-63ee-4c77-96ba-577f733b0158,"Census Tract 3.04, Milwaukee County, Wisconsin",-88.019,43.145,55,55079,55079000304
56642525-c42f-4cd7-92cf-fb249c027f15,"Census Tract 504.23, Gwinnett County, Georgia",-84.114,33.917,13,13135,13135050423
f6d5ecb1-6fff-4715-b64b-116f9d94ece2,"Census Tract 1802, Iron County, Wisconsin",-90.407,46.371,55,55051,55051180200
2e173c37-a345-4535-a7e6-5ac422430bda,"Census Tract 5.02, Elbert County, Georgia",-82.729,34.059,13,13105,13105000502
c57ac7dd-bf15-451f-be98-f533c0592669,"Census Tract 9501.02, Panola County, Mississippi",-90.195,34.505,28,28107,28107950102
8c290453-9c1e-4900-9bc6-786252a780ff,"Census Tract 9602, Fairfield County, South Carolina",-81.162,34.542,45,45039,45039960200
bddab93b-57be-4d9d-8da4-e53f7c9f3ae8,"Census Tract 9609, Lincoln County, Wisconsin",-89.703,45.179,55,55069,55069960900
6318b60d-3c7a-4647-8f4f-0ea78d493a04,"Census Tract 68.02, Fulton County, Georgia",-84.357,33.704,13,13121,13121006802
ec92e88f-bfb7-470e-8bf8-c44486d90396,"Census Tract 9606, Dodge County, Georgia",-83.131,32.058,13,13091,13091960600
23507b3d-ff00-497c-9df7-fd58a30f0c03,"Census Tract 9501, Holmes County, Mississippi",-89.864,33.072,28,28051,28051950100
92e5868c-e3fb-485b-8c6a-e4426a0c83c5,"Census Tract 2023.01, Waukesha County, Wisconsin",-88.245,43.003,55,55133,55133202301
03f5d828-2021-497b-bdc6-df2c35d4ad54,"Census Tract 108.09, Hinds County, Mississippi",-90.310,32.273,28,28049,28049010809
fb51a52a-80b5-4e78-af3c-67da9c93c4f9,"Census Tract 204.02, Rankin County, Mississippi",-90.149,32.220,28,28121,28121020402
1287a7f9-fbcd-44f3-9bf5-82a91a09d1b7,"Census Tract 9704, Oneida County, Wisconsin",-89.333,45.601,55,55085,55085970400
c0157cca-7706-4179-ac99-6f073620338a,"Census Tract 12.04, Greenville County, South Carolina",-82.369,34.862,45,45045,45045001204
5fc3704c-728a-4b1f-a3b8-3d6b6340aca3,"Census Tract 9702.02, Allendale County, South Carolina",-81.322,33.003,45,45005,45005970202
642465e0-b90b-43ee-809b-e5353f63b350,"Census Tract 1301.03, Forsyth County, Georgia",-83.975,34.304,13,13117,13117130103
1550c0fa-063d-4790-989b-18d589ca1cee,"Census Tract 8904.02, Franklin County, Georgia",-83.121,34.285,13,13119,13119890402
13938081-5eb8-4f0b-9478-f82266b1c669,"Census Tract 9607, Vernon County, Wisconsin",-91.225,43.579,55,55123,55123960700
bb2eab3d-422c-470f-9917-f52a099ca6bc,"Census Tract 116.23, Fulton County, Georgia",-84.183,34.036,13,13121,13121011623
82898744-fd7e-4f12-b3bc-86763dd404ab,"Census Tract 112.03, Pickens County, South Carolina",-82.809,34.686,45,45077,45077011203
e9de6062-fafc-4b79-8d4b-b2117778ab3d,"Census Tract 602.04, Horry County, South Carolina",-78.976,33.711,45,45051,45051060204
d04a1b2f-82d0-45ea-8b01-09437249787b,"Census Tract 9507, Monroe County, Wisconsin",-90.355,43.877,55,55081,55081950700
eac25baf-bda9-489a-b2d4-69c13a099886,"Census Tract 24.01, Dane County, Wisconsin",-89.389,43.143,55,55025,55025002401
88177781-3d2b-4452-9bbb-8ea7cb26f4a2,"Census Tract 206, Scott County, Mississippi",-89.328,32.344,28,28123,28123020600
ce904612-0ac9-414f-9f4a-f3d3b3a259b9,"Census Tract 9502.02, Laurens County, Georgia",-82.987,32.656,13,13175,13175950202
28e94f2f-1acf-4476-9dfc-94fe5b1a46ff,"Census Tract 9601, Webster County, Georgia",-84.534,32.066,13,13307,13307960100
03f9ea4b-25ab-421b-a5c7-1f06670cfaa2,"Census Tract 22.02, Winnebago County, Wisconsin",-88.657,44.200,55,55139,55139002202
08ae0902-a0b8-422d-85dd-876a8a4ae03f,"Census Tract 107, Wood County, Wisconsin",-90.263,44.556,55,55141,55141010700
6c07b43b-a08d-4556-81b7-51b4745a7a29,"Census Tract 1, Manitowoc County, Wisconsin",-87.653,44.113,55,55071,55071000100
094bc8a2-2ddf-4a35-a4a6-73f20a1985e3,"Census Tract 202.01, Horry County, South Carolina",-78.812,34.032,45,45051,45051020201
3f9c1559-181a-4da8-80de-993b19d2ad1d,"Census Tract 119, Chatham County, Georgia",-81.094,32.071,13,13051,13051011900
dd0f004b-0026-4523-ac3e-fd553dfc8835,"Census Tract 1803, Iron County, Wisconsin",-90.063,46.168,55,55051,55051180300
4dbfe4e2-9c46-458d-990d-31b27b7feef9,"Census Tract 119, Orangeburg County, South Carolina",-81.118,33.556,45,45075,45075011900
7559b969-82d4-4537-b0e9-e403e1174256,"Census Tract 9503, Abbeville County, South Carolina",-82.648,34.213,45,45001,45001950300
be9ebf1f-1b2f-41eb-93a5-121978c184a9,"Census Tract 212.18, DeKalb County, Georgia",-84.297,33.931,13,13089,13089021218
3aa00b8f-d5f4-4022-a09b-6fc0c6b38592,"Census Tract 303.04, Columbia County, Georgia",-82.202,33.552,13,13073,13073030304
14f7acfa-d866-4db7-9422-ba04c39793e5,"Census Tract 9607, Vernon County, Wisconsin",-91.116,43.527,55,55123,55123960700
288c8e08-0920-40fc-aeb7-04cd3c72d1b1,"Census Tract 9504, Pike County, Mississippi",-90.483,31.260,28,28113,28113950400
debc2926-924e-456c-b76c-3b009965d008,"Census Tract 3.05, Hall County, Georgia",-83.897,34.407,13,13139,13139000305
ded8f4e5-7f80-49c7-ac67-bc7768fef65e,"Census Tract 18.05, Greenville County, South Carolina",-82.341,34.896,45,45045,45045001805
a957ab5d-08b7-432d-955c-f3ad5a6b0b61,"Census Tract 4, Fulton County, Georgia",-84.369,33.782,13,13121,13121000400
ad394a5c-5a2c-4e88-8a81-a2ad93b2d51b,"Census Tract 9502.01, Carroll County, Mississippi",-90.010,33.326,28,28015,28015950201
5cdc2251-b97d-4bf4-96a9-5f76529932f3,"Census Tract 9602, Vernon County, Wisconsin",-90.639,43.573,55,55123,55123960200
6fac9b0b-b1ee-459a-8d0c-d24e5ee46afc,"Census Tract 39, Charleston County, South Carolina",-80.023,32.851,45,45019,45019003900
f09da273-aba5-4cc5-aa23-ebfdbc3fb6c8,"Census Tract 202.01, Stone County, Mississippi",-89.126,30.809,28,28131,28131020201
57eeb47d-bbe6-4cc1-843d-47b548d22bae,"Census Tract 9502, Leflore County, Mississippi",-90.152,33.519,28,28083,28083950200
be365104-1d29-49a0-b7da-5a00a8faa846,"Census Tract 102, Beaufort County, South Carolina",-80.788,32.145,45,45013,45013010200
17b44413-468a-4830-8649-7a544b9d483c,"Census Tract 1108.01, Walton County, Georgia",-83.718,33.656,13,13297,13297110801
86747c79-0bc6-4d0e-895d-6f96181f7fcc,"Census Tract 801.02, Horry County, South Carolina",-79.198,34.000,45,45051,45051080102
ed05509c-b961-44d4-a875-e251ac949035,"Census Tract 206.01, Aiken County, South Carolina",-81.909,33.550,45,45003,45003020601
86e7f194-6c91-41de-9a80-f599de2cfdff,"Census Tract 118.01, Richland County, South Carolina",-80.889,33.885,45,45079,45079011801
3487b276-8ab0-45e4-864f-37305ef46bd3,"Census Tract 3, Sheboygan County, Wisconsin",-87.734,43.769,55,55117,55117000300
3f5afb2c-a720-4267-9cf1-31549bacc3a4,"Census Tract 9202.01, Laurens County, South Carolina",-82.244,34.471,45,45059,45059920201
dcd2b0ca-eb7e-4ba0-bbaa-05e9737f4b44,"Census Tract 9503, Washburn County, Wisconsin",-91.562,45.691,55,55129,55129950300
03f27404-9b62-4208-bcca-2ea6b5033bff,"Census Tract 802, Gilmer County, Georgia",-84.435,34.789,13,13123,13123080200
09bd8696-6e9d-43a2-ab3f-67b9ba347b23,"Census Tract 7, Sumter County, South Carolina",-80.335,33.934,45,45085,45085000700
b3920f57-614b-4357-bf9a-6e583596fe5a,"Census Tract 9704.01, Dillon County, South Carolina",-79.378,34.413,45,45033,45033970401
27fc1460-4cfc-4ebb-9b63-0aa039be92de,"Census Tract 46.11, Charleston County, South Carolina",-79.832,32.811,45,45019,45019004611
da72920d-8dd7-4455-b457-a0d12049e8e9,"Census Tract 9511.02, Jones County, Mississippi",-89.359,31.499,28,28067,28067951102
96025942-6c8d-4259-be8a-66e5a20f2d0a,"Census Tract 9604, Waushara County, Wisconsin",-89.418,44.112,55,55137,55137960400
829b5290-2caa-4839-885c-172314f83c65,"Census Tract 16.03, Walworth County, Wisconsin",-88.546,42.584,55,55127,55127001603
f8d1dcc6-e255-488d-885b-0253e6af3132,"Census Tract 17, Marathon County, Wisconsin",-89.371,44.804,55,55073,55073001700
17a87274-369a-4ac2-b8ee-49f21ca471e5,"Census Tract 70, Milwaukee County, Wisconsin",-87.915,43.074,55,55079,55079007000
ccd5cb3c-14d1-42bc-8c2e-a0d6b07732f6,"Census Tract 103.05, Richland County, South Carolina",-81.209,34.108,45,45079,45079010305
b7c86989-1b79-406d-8720-18da5d8367d8,"Census Tract 106.03, Dorchester County, South Carolina",-80.238,33.034,45,45035,45035010603
c99030ef-f95d-4a63-b058-ee866e318eee,"Census Tract 9703, Allendale County, South Carolina",-81.223,33.037,45,45005,45005970300
a86e4643-4664-45a7-a0a7-6ff8ea63de23,"Census Tract 9502, Greene County, Georgia",-83.072,33.618,13,13133,13133950200
c02d8e82-e682-49e3-a25c-44a4748972ba,"Census Tract 9501, Clay County, Mississippi",-88.811,33.798,28,28025,28025950100
ba846040-04b5-40ae-8199-50655de5959c,"Census Tract 409.02, Jackson County, Mississippi",-88.722,30.398,28,28059,28059040902
a0b070bd-c15e-4f0a-8a0e-4e755f92289e,"Census Tract 115, Darlington County, South Carolina",-80.083,34.254,45,45031,45031011500
a45b352e-7fb0-4e5d-9e0e-797921e0038a,"Census Tract 3, Muscogee County, Georgia",-84.978,32.508,13,13215,13215000300
2928accc-7695-41c3-bb24-393802d15224,"Census Tract 203.08, Calumet County, Wisconsin",-88.403,44.209,55,55015,55015020308
80d23740-c104-4fbc-8bd5-3e06c132ca50,"Census Tract 9506, Yazoo County, Mississippi",-90.325,32.698,28,28163,28163950600
038df8d9-ab51-4ca0-a863-20a34a99ffbd,"Census Tract 31, Milwaukee County, Wisconsin",-87.979,43.099,55,55079,55079003100
61820257-147d-4952-8db7-c7994cfd3a3c,"Census Tract 9704, Baldwin County, Georgia",-83.243,33.099,13,13009,13009970400
d979a01e-8260-4bec-8ba9-55f5016c290c,"Census Tract 123, Dane County, Wisconsin",-89.217,42.916,55,55025,55025012300
f31ed353-cda8-4153-a105-4b63d27eb445,"Census Tract 6.02, Marathon County, Wisconsin",-89.644,44.958,55,55073,55073000602
e3158dc2-7a8e-4e97-a5ea-32d4ce29a306,"Census Tract 9501, Newberry County, South Carolina",-81.447,34.371,45,45071,45071950100
1325e23b-0d09-414a-a4a2-5f6c87001fb5,"Census Tract 9502, Bolivar County, Mississippi",-90.981,33.790,28,28011,28011950200
1d8730c9-8795-49bf-9c28-46feeb3a543d,"Census Tract 602.01, Rockdale County, Georgia",-84.071,33.695,13,13247,13247060201
bbee0758-d575-4ce8-be27-2598a5ab9956,"Census Tract 9604, Jackson County, Wisconsin",-91.126,44.305,55,55053,55053960400
f3b49f35-46a7-49d7-865a-0ad9749eccab,"Census Tract 9701.01, Colquitt County, Georgia",-83.646,31.305,13,13071,13071970101
62062ad4-e008-479e-b2a3-f42ca548bb97,"Census Tract 9707.02, Greenwood County, South Carolina",-82.019,34.165,45,45047,45047970702
0ed67c6c-f20e-4e03-ae79-7f0c60867ff3,"Census Tract 9603, Waushara County, Wisconsin",-89.492,44.213,55,55137,55137960300
1c478551-78f0-4a76-a90b-951360403f41,"Census Tract 101.02, Pike County, Georgia",-84.342,33.103,13,13231,13231010102
e8608f09-7fc0-43ea-9ed3-c778ed4d37d2,"Census Tract 105.16, Fulton County, Georgia",-84.483,33.567,13,13121,13121010516
8316f6a4-c2a8-473c-8994-bf6b7101b2ab,"Census Tract 9504, Adams County, Wisconsin",-89.628,43.941,55,55001,55001950400
6c58347f-e224-4c77-b5e5-e71d293758f9,"Census Tract 122, Anderson County, South Carolina",-82.684,34.409,45,45007,45007012200
dbfe8530-658d-4262-9fa2-0f4836c62063,"Census Tract 9601, Dodge County, Wisconsin",-88.450,43.507,55,55027,55027960100
1b73a974-8a54-4419-8767-838ddb4a53e9,"Census Tract 1, Floyd County, Georgia",-85.075,34.355,13,13115,13115000100
d0c09d9c-12c9-407d-bd14-43e3b33fe3af,"Census Tract 9505, Laurens County, Georgia",-82.975,32.508,13,13175,13175950500
a8139744-66eb-41e3-a0f0-76f84115a1a6,"Census Tract 9501, Humphreys County, Mississippi",-90.471,33.287,28,28053,28053950100
8b911a61-42eb-48dc-a84b-3014c063a9fc,"Census Tract 2040.03, Waukesha County, Wisconsin",-88.472,43.013,55,55133,55133204003
e0ad1976-8907-4823-a2ff-01d18c4f5f2f,"Census Tract 212.14, DeKalb County, Georgia",-84.321,33.951,13,13089,13089021214
a4c70ba4-3090-4b59-a828-0129530e21d1,"Census Tract 7, Kenosha County, Wisconsin",-87.853,42.589,55,55059,55059000700
299cbfde-baa8-43ab-871a-d8997a7895d2,"Census Tract 9, Adams County, Mississippi",-91.403,31.522,28,28001,28001000900
1d05b78d-4730-434f-ae28-daffeb38f769,"Census Tract 235.07, DeKalb County, Georgia",-84.220,33.722,13,13089,13089023507
cbbfcc25-ca73-4382-958a-85af46e92b8d,"Census Tract 210.01, Rankin County, Mississippi",-90.168,32.168,28,28121,28121021001
4fd9512b-13cc-458d-b199-97205acf4962,"Census Tract 30, Harrison County, Mississippi",-89.262,30.322,28,28047,28047003000
74ab0e38-4132-46bc-a520-ff0c71acb4a0,"Census Tract 1.01, Whitfield County, Georgia",-84.880,34.907,13,13313,13313000101
046a2389-f27c-4506-be4b-7e3359565a97,"Census Tract 9503.01, Tishomingo County, Mississippi",-88.226,34.732,28,28141,28141950301
daffa382-ce5c-4712-b721-4abc5b679036,"Census Tract 111.02, Pickens County, South Carolina",-82.779,34.724,45,45077,45077011102
fa79a7e9-7005-4780-82e9-5c658d793b4d,"Census Tract 2020.02, Waukesha County, Wisconsin",-88.209,42.878,55,55133,55133202002
bb0204cb-ab4d-48fd-9c38-54287925256e,"Census Tract 709, DeSoto County, Mississippi",-89.768,34.827,28,28033,28033070900
0a804fb3-517f-4e63-9bb7-1153a9a588cb,"Census Tract 9502.04, White County, Georgia",-83.766,34.617,13,13311,13311950204
f51d63d9-c1e6-49d0-bfb7-cfcb3ffb945f,"Census Tract 107, Manitowoc County, Wisconsin",-88.032,43.911,55,55071,55071010700
865d72ef-31e1-4cd5-94a3-5b0e3c780633,"Census Tract 105.15, Fulton County, Georgia",-84.522,33.555,13,13121,13121010515
4ff8cc1a-ef0d-4813-b5f8-07e55910e94b,"Census Tract 234.03, Spartanburg County, South Carolina",-82.071,34.885,45,45083,45083023403
a9700523-8446-4c1a-b696-5f41695761e0,"Census Tract 9603, Rusk County, Wisconsin",-91.229,45.335,55,55107,55107960300
7169c724-31cf-42e8-a451-82be14ac06b6,"Census Tract 2037.02, Waukesha County, Wisconsin",-88.343,43.021,55,55133,55133203702
e5f7cf3e-51d1-4f02-a231-475381ed5799,"Census Tract 9203.02, Georgetown County, South Carolina",-79.287,33.372,45,45043,45043920302
b6775136-9bdb-4a67-a829-93bad33b9202,"Census Tract 109.02, Hinds County, Mississippi",-90.255,32.304,28,28049,28049010902
e5830e5f-0511-4e76-ac73-88816e211bac,"Census Tract 117.02, Anderson County, South Carolina",-82.747,34.319,45,45007,45007011702
